Year,Crop,Area,Production,Yield,Province,temperature_2m_max,temperature_2m_min,temperature_2m_mean,Combined_temperature_normalized,precipitation_sum,precipitation_sum_normalized,shortwave_radiation,shortwave_radiation_normalized,fao_evapotranspiration,fao_evapotranspiration_normalized,precipitation_hours,precipitation_hours_normalized,Climate_Index
2013,dates,122.81,200.0,40.71,Balochistan,35.16,21.68,29.28,0.95,4.6,0.03,27.34,0.86,7.95,0.85,7,0.04,0.67
2013,dates,122.81,200.0,40.71,Balochistan,35.31,22.21,29.39,0.96,2.0,0.01,26.71,0.83,7.99,0.85,6,0.03,0.66
2013,dates,122.81,200.0,40.71,Balochistan,31.47,20.05,26.06,0.85,48.5,0.34,24.12,0.68,6.35,0.63,50,0.26,0.62
2013,dates,122.81,200.0,40.71,Balochistan,30.99,16.73,24.42,0.78,0.0,0.0,23.7,0.65,6.51,0.65,0,0.0,0.52
2013,dates,122.81,200.0,40.71,Balochistan,25.66,12.12,19.27,0.6,0.0,0.0,20.5,0.47,5.37,0.5,0,0.0,0.39
2013,dates,122.81,200.0,40.71,Balochistan,17.51,5.96,11.74,0.33,5.1,0.04,15.98,0.21,3.26,0.22,18,0.09,0.2
2013,dates,122.81,200.0,40.71,Balochistan,12.43,0.74,6.43,0.14,0.0,0.0,15.31,0.17,2.81,0.16,0,0.0,0.12
2014,dates,123.8,200.0,40.39,Balochistan,11.33,-0.51,5.45,0.09,5.0,0.04,15.12,0.16,2.53,0.12,14,0.07,0.1
2014,dates,123.8,200.0,40.39,Balochistan,10.26,-0.44,5.02,0.08,31.8,0.23,18.34,0.34,2.76,0.15,58,0.3,0.2
2014,dates,123.8,200.0,40.39,Balochistan,17.7,5.74,11.95,0.33,45.1,0.32,20.75,0.48,4.16,0.34,74,0.38,0.37
2014,dates,123.8,200.0,40.39,Balochistan,25.91,12.68,19.83,0.61,9.1,0.06,26.5,0.81,6.52,0.66,25,0.13,0.54
2014,dates,123.8,200.0,40.39,Balochistan,29.65,16.92,24.06,0.76,5.0,0.04,27.85,0.89,7.72,0.82,18,0.09,0.63
2014,dates,123.8,200.0,40.39,Balochistan,34.33,21.22,28.72,0.93,0.1,0.0,29.21,0.97,8.52,0.93,1,0.01,0.71
2014,dates,123.8,200.0,40.39,Balochistan,35.03,21.82,29.08,0.95,0.6,0.0,27.28,0.86,8.19,0.88,3,0.02,0.67
2014,dates,123.8,200.0,40.39,Balochistan,33.12,19.47,27.0,0.87,2.2,0.02,25.89,0.78,7.27,0.76,3,0.02,0.61
2014,dates,123.8,200.0,40.39,Balochistan,31.0,16.45,24.5,0.78,0.0,0.0,23.71,0.65,6.58,0.66,0,0.0,0.52
2014,dates,123.8,200.0,40.39,Balochistan,24.9,12.4,19.0,0.59,0.0,0.0,20.29,0.45,5.28,0.49,0,0.0,0.38
2014,dates,123.8,200.0,40.39,Balochistan,17.77,5.87,11.88,0.33,1.4,0.01,16.3,0.22,3.51,0.25,7,0.04,0.2
2014,dates,123.8,200.0,40.39,Balochistan,13.55,2.31,7.61,0.18,0.4,0.0,15.0,0.15,2.9,0.17,2,0.01,0.12
2015,dates,131.46,211.3,40.18,Balochistan,13.8,1.42,7.56,0.17,16.0,0.11,15.65,0.19,3.0,0.18,31,0.16,0.16
2015,dates,131.46,211.3,40.18,Balochistan,17.07,5.21,11.39,0.31,19.8,0.14,18.31,0.34,3.83,0.29,41,0.21,0.27
2015,dates,131.46,211.3,40.18,Balochistan,17.79,6.06,12.26,0.34,46.0,0.33,20.96,0.49,4.14,0.33,61,0.31,0.37
2015,dates,131.46,211.3,40.18,Balochistan,27.34,14.05,21.31,0.67,10.8,0.08,27.24,0.86,7.05,0.73,22,0.11,0.58
2015,dates,131.46,211.3,40.18,Balochistan,31.45,18.66,25.77,0.83,4.3,0.03,28.62,0.94,8.18,0.88,12,0.06,0.67
2015,dates,131.46,211.3,40.18,Balochistan,33.66,20.3,27.82,0.9,1.5,0.01,28.37,0.92,8.24,0.89,6,0.03,0.68
2015,dates,131.46,211.3,40.18,Balochistan,34.5,22.25,29.03,0.95,0.0,0.0,25.06,0.73,7.91,0.84,0,0.0,0.63
2015,dates,131.46,211.3,40.18,Balochistan,33.59,20.43,27.77,0.9,0.0,0.0,26.39,0.81,7.71,0.82,0,0.0,0.63
2015,dates,131.46,211.3,40.18,Balochistan,28.43,14.62,22.32,0.7,0.0,0.0,24.16,0.68,6.4,0.64,0,0.0,0.5
2015,dates,131.46,211.3,40.18,Balochistan,25.63,12.42,19.5,0.6,1.3,0.01,20.23,0.45,5.21,0.48,4,0.02,0.38
2015,dates,131.46,211.3,40.18,Balochistan,18.01,6.07,12.12,0.34,0.3,0.0,16.43,0.23,3.53,0.25,1,0.01,0.2
2015,dates,131.46,211.3,40.18,Balochistan,13.48,1.48,7.21,0.17,3.3,0.02,14.82,0.14,2.83,0.16,9,0.05,0.12
2016,dates,131.71,180.8,34.32,Balochistan,14.74,2.98,8.81,0.22,15.1,0.11,15.71,0.19,3.09,0.19,35,0.18,0.18
2016,dates,131.71,180.8,34.32,Balochistan,15.69,1.9,9.01,0.22,0.0,0.0,19.93,0.43,3.91,0.3,0,0.0,0.24
2016,dates,131.71,180.8,34.32,Balochistan,20.11,8.78,14.68,0.43,40.6,0.29,21.31,0.51,4.68,0.41,81,0.42,0.41
2016,dates,131.71,180.8,34.32,Balochistan,26.03,13.42,20.41,0.63,3.8,0.03,25.9,0.78,6.54,0.66,9,0.05,0.52
2016,dates,131.71,180.8,34.32,Balochistan,32.83,20.51,27.48,0.89,0.1,0.0,28.88,0.95,8.38,0.91,1,0.01,0.69
2016,dates,131.71,180.8,34.32,Balochistan,34.27,21.18,28.57,0.93,7.0,0.05,27.92,0.9,8.14,0.87,8,0.04,0.69
2016,dates,131.71,180.8,34.32,Balochistan,35.48,22.69,29.64,0.98,3.5,0.02,26.85,0.83,8.05,0.86,5,0.03,0.67
2016,dates,131.71,180.8,34.32,Balochistan,32.32,19.29,26.71,0.86,0.0,0.0,25.68,0.77,7.33,0.77,0,0.0,0.6
2016,dates,131.71,180.8,34.32,Balochistan,31.76,17.25,25.28,0.81,0.0,0.0,23.78,0.66,6.68,0.68,0,0.0,0.54
2016,dates,131.71,180.8,34.32,Balochistan,24.55,11.46,18.19,0.56,0.0,0.0,20.58,0.47,5.33,0.5,0,0.0,0.38
2016,dates,131.71,180.8,34.32,Balochistan,17.9,5.75,11.71,0.33,0.0,0.0,17.0,0.26,3.67,0.27,0,0.0,0.22
2016,dates,131.71,180.8,34.32,Balochistan,18.46,5.57,11.86,0.34,0.0,0.0,14.97,0.15,3.39,0.23,0,0.0,0.18
2017,dates,131.71,180.8,34.32,Balochistan,11.43,1.83,6.68,0.14,82.9,0.59,14.3,0.11,2.55,0.12,109,0.56,0.24
2017,dates,131.71,180.8,34.32,Balochistan,13.64,3.41,8.3,0.21,27.6,0.2,16.6,0.24,3.21,0.21,60,0.31,0.22
2017,dates,131.71,180.8,34.32,Balochistan,19.39,8.68,14.18,0.41,11.5,0.08,21.61,0.53,4.9,0.44,41,0.21,0.36
2017,dates,131.71,180.8,34.32,Balochistan,26.73,14.67,21.28,0.67,0.4,0.0,27.84,0.89,7.32,0.76,1,0.01,0.58
2017,dates,131.71,180.8,34.32,Balochistan,31.22,19.7,26.15,0.84,6.0,0.04,27.02,0.84,8.11,0.87,15,0.08,0.65
2017,dates,131.71,180.8,34.32,Balochistan,34.84,22.18,29.19,0.96,0.0,0.0,28.92,0.95,8.97,0.99,0,0.0,0.72
2017,dates,131.71,180.8,34.32,Balochistan,34.07,23.3,29.11,0.96,0.7,0.0,25.74,0.77,8.05,0.86,4,0.02,0.65
2017,dates,131.71,180.8,34.32,Balochistan,32.4,21.3,27.36,0.89,0.0,0.0,25.76,0.77,7.63,0.81,0,0.0,0.62
2017,dates,131.71,180.8,34.32,Balochistan,29.05,17.27,23.85,0.76,0.0,0.0,23.92,0.66,6.93,0.71,0,0.0,0.53
2017,dates,131.71,180.8,34.32,Balochistan,25.27,12.75,19.46,0.6,0.0,0.0,20.66,0.48,5.66,0.54,0,0.0,0.4
2017,dates,131.71,180.8,34.32,Balochistan,17.26,5.53,11.55,0.32,7.0,0.05,16.38,0.23,3.58,0.26,12,0.06,0.22
2017,dates,131.71,180.8,34.32,Balochistan,12.75,1.31,6.99,0.15,1.2,0.01,14.65,0.13,2.88,0.16,4,0.02,0.11
2018,dates,131.96,181.52,34.39,Balochistan,13.9,2.23,8.31,0.19,0.3,0.0,15.34,0.17,3.29,0.22,1,0.01,0.14
2018,dates,131.96,181.52,34.39,Balochistan,15.68,5.36,10.79,0.29,14.3,0.1,17.18,0.28,3.73,0.28,41,0.21,0.24
2018,dates,131.96,181.52,34.39,Balochistan,21.84,10.32,16.62,0.49,15.3,0.11,22.36,0.57,5.48,0.52,42,0.22,0.42
2018,dates,131.96,181.52,34.39,Balochistan,26.18,14.87,21.1,0.66,4.9,0.03,24.13,0.68,6.64,0.67,20,0.1,0.51
2018,dates,131.96,181.52,34.39,Balochistan,28.8,17.23,23.89,0.75,1.4,0.01,27.57,0.88,8.06,0.86,7,0.04,0.62
2018,dates,131.96,181.52,34.39,Balochistan,34.51,22.4,29.34,0.96,0.0,0.0,28.28,0.92,8.95,0.98,0,0.0,0.72
2018,dates,131.96,181.52,34.39,Balochistan,35.09,23.04,29.86,0.98,0.0,0.0,26.56,0.82,8.47,0.92,0,0.0,0.68
2018,dates,131.96,181.52,34.39,Balochistan,33.37,21.42,28.12,0.91,0.0,0.0,25.6,0.76,7.65,0.81,0,0.0,0.62
2018,dates,131.96,181.52,34.39,Balochistan,28.79,16.52,23.5,0.74,0.0,0.0,24.1,0.68,6.77,0.69,0,0.0,0.53
2018,dates,131.96,181.52,34.39,Balochistan,22.34,11.44,17.48,0.53,0.2,0.0,19.86,0.43,4.92,0.44,2,0.01,0.35
2018,dates,131.96,181.52,34.39,Balochistan,18.18,7.22,12.88,0.37,5.1,0.04,16.22,0.22,3.65,0.27,8,0.04,0.22
2018,dates,131.96,181.52,34.39,Balochistan,14.37,2.54,8.44,0.21,0.1,0.0,14.7,0.13,3.14,0.2,1,0.01,0.14
2019,dates,132.2,293.8,55.56,Balochistan,12.77,2.84,7.95,0.18,33.2,0.24,14.34,0.11,2.86,0.16,49,0.25,0.17
2019,dates,132.2,293.8,55.56,Balochistan,10.62,1.84,6.34,0.13,71.6,0.51,15.24,0.16,2.55,0.12,106,0.55,0.23
2019,dates,132.2,293.8,55.56,Balochistan,16.26,7.09,11.54,0.32,76.7,0.54,19.67,0.42,3.82,0.29,125,0.64,0.39
2019,dates,132.2,293.8,55.56,Balochistan,24.79,14.32,19.86,0.62,23.5,0.17,23.82,0.66,6.16,0.61,47,0.24,0.52
2019,dates,132.2,293.8,55.56,Balochistan,27.98,17.05,23.01,0.73,10.1,0.07,26.14,0.79,7.03,0.72,19,0.1,0.58
2019,dates,132.2,293.8,55.56,Balochistan,32.69,20.91,27.57,0.89,0.0,0.0,29.06,0.96,8.68,0.95,0,0.0,0.7
2019,dates,132.2,293.8,55.56,Balochistan,34.51,23.15,29.08,0.96,20.2,0.14,25.4,0.75,7.74,0.82,12,0.06,0.67
2019,dates,132.2,293.8,55.56,Balochistan,32.96,22.01,27.86,0.91,1.7,0.01,24.67,0.71,7.4,0.77,10,0.05,0.6
2019,dates,132.2,293.8,55.56,Balochistan,31.26,19.05,25.83,0.83,0.0,0.0,24.24,0.68,7.08,0.73,0,0.0,0.56
2019,dates,132.2,293.8,55.56,Balochistan,23.88,13.06,18.92,0.58,11.4,0.08,19.96,0.44,5.11,0.47,16,0.08,0.39
2019,dates,132.2,293.8,55.56,Balochistan,14.5,5.09,9.57,0.25,34.5,0.25,14.81,0.14,2.72,0.14,70,0.36,0.2
2019,dates,132.2,293.8,55.56,Balochistan,13.41,2.91,8.07,0.19,6.2,0.04,14.1,0.1,2.66,0.13,23,0.12,0.12
2020,dates,132.35,321.07,60.65,Balochistan,8.09,0.72,4.4,0.06,136.5,0.97,12.42,0.0,1.77,0.01,152,0.78,0.26
2020,dates,132.35,321.07,60.65,Balochistan,15.31,4.44,9.83,0.26,15.0,0.11,18.63,0.36,3.74,0.28,32,0.16,0.25
2020,dates,132.35,321.07,60.65,Balochistan,17.16,7.05,12.23,0.34,28.3,0.2,20.6,0.47,4.31,0.36,75,0.39,0.34
2020,dates,132.35,321.07,60.65,Balochistan,24.51,13.93,19.68,0.61,16.3,0.12,23.85,0.66,6.06,0.59,34,0.18,0.5
2020,dates,132.35,321.07,60.65,Balochistan,29.23,17.89,24.37,0.77,4.2,0.03,27.81,0.89,7.97,0.85,18,0.09,0.64
2020,dates,132.35,321.07,60.65,Balochistan,34.01,21.55,28.7,0.93,0.2,0.0,28.82,0.95,8.83,0.97,2,0.01,0.71
2020,dates,132.35,321.07,60.65,Balochistan,34.11,22.6,29.05,0.95,1.5,0.01,25.43,0.75,7.79,0.83,5,0.03,0.64
2020,dates,132.35,321.07,60.65,Balochistan,31.86,21.15,27.04,0.88,21.8,0.15,23.44,0.64,6.59,0.67,52,0.27,0.58
2020,dates,132.35,321.07,60.65,Balochistan,27.6,15.23,22.31,0.7,0.0,0.0,24.01,0.67,6.59,0.67,0,0.0,0.51
2020,dates,132.35,321.07,60.65,Balochistan,21.0,8.17,14.9,0.44,0.0,0.0,21.33,0.51,5.09,0.46,0,0.0,0.35
2020,dates,132.35,321.07,60.65,Balochistan,16.76,5.33,11.09,0.3,3.7,0.03,16.54,0.24,3.54,0.25,15,0.08,0.2
2020,dates,132.35,321.07,60.65,Balochistan,11.7,1.66,6.57,0.14,12.6,0.09,14.21,0.1,2.58,0.12,23,0.12,0.11
2021,dates,132.86,594.96,111.95,Balochistan,12.11,0.54,6.24,0.13,0.0,0.0,16.47,0.23,3.21,0.21,0,0.0,0.14
2021,dates,132.86,594.96,111.95,Balochistan,17.81,5.85,11.99,0.33,0.4,0.0,19.44,0.41,4.43,0.37,3,0.02,0.28
2021,dates,132.86,594.96,111.95,Balochistan,22.44,10.89,16.99,0.51,8.5,0.06,22.82,0.6,5.89,0.57,23,0.12,0.43
2021,dates,132.86,594.96,111.95,Balochistan,26.16,14.6,21.05,0.65,3.1,0.02,25.32,0.75,6.91,0.71,11,0.06,0.53
2021,dates,132.86,594.96,111.95,Balochistan,29.27,17.95,24.37,0.78,14.4,0.1,27.83,0.89,7.61,0.8,20,0.1,0.64
2021,dates,132.86,594.96,111.95,Balochistan,34.16,21.38,28.84,0.93,0.0,0.0,29.53,0.99,9.07,1.0,0,0.0,0.73
2021,dates,132.86,594.96,111.95,Balochistan,34.4,22.92,29.35,0.96,0.3,0.0,25.05,0.73,7.91,0.84,3,0.02,0.63
2021,dates,132.86,594.96,111.95,Balochistan,32.28,20.94,27.3,0.89,0.0,0.0,26.47,0.81,7.78,0.83,0,0.0,0.63
2021,dates,132.86,594.96,111.95,Balochistan,31.2,18.65,25.59,0.82,0.0,0.0,22.96,0.61,6.69,0.68,0,0.0,0.53
2021,dates,132.86,594.96,111.95,Balochistan,22.87,10.88,17.22,0.52,1.3,0.01,20.55,0.47,5.32,0.49,5,0.03,0.37
2021,dates,132.86,594.96,111.95,Balochistan,17.43,5.99,11.83,0.33,0.0,0.0,17.04,0.27,3.79,0.29,0,0.0,0.22
2021,dates,132.86,594.96,111.95,Balochistan,14.05,3.31,8.65,0.21,7.8,0.06,14.23,0.1,2.98,0.18,18,0.09,0.14
2022,dates,132.86,594.96,111.95,Balochistan,10.93,1.82,6.22,0.13,46.7,0.33,13.88,0.08,2.3,0.09,91,0.47,0.16
2022,dates,132.86,594.96,111.95,Balochistan,15.69,4.24,10.19,0.26,3.0,0.02,19.09,0.39,4.04,0.32,16,0.08,0.25
2022,dates,132.86,594.96,111.95,Balochistan,23.68,11.34,18.07,0.55,3.6,0.03,23.28,0.63,6.15,0.61,15,0.08,0.46
2022,dates,132.86,594.96,111.95,Balochistan,28.56,16.11,23.12,0.73,0.6,0.0,26.77,0.83,7.57,0.8,4,0.02,0.59
2022,dates,132.86,594.96,111.95,Balochistan,31.08,18.89,25.85,0.83,0.0,0.0,28.75,0.94,8.48,0.92,0,0.0,0.67
2022,dates,132.86,594.96,111.95,Balochistan,33.2,21.12,27.92,0.91,0.1,0.0,28.48,0.93,8.67,0.95,1,0.01,0.7
2022,dates,132.86,594.96,111.95,Balochistan,30.96,21.69,26.27,0.87,78.3,0.56,21.26,0.51,5.59,0.53,90,0.46,0.62
2022,dates,132.86,594.96,111.95,Balochistan,28.22,19.49,23.91,0.78,138.9,0.99,21.02,0.5,5.22,0.48,114,0.59,0.69
2022,dates,132.86,594.96,111.95,Balochistan,30.17,17.48,24.22,0.78,0.0,0.0,24.4,0.69,6.9,0.71,0,0.0,0.54
2022,dates,132.86,594.96,111.95,Balochistan,24.55,12.31,18.63,0.58,0.0,0.0,21.3,0.51,5.57,0.53,0,0.0,0.4
2022,dates,132.86,594.96,111.95,Balochistan,19.1,8.78,13.75,0.41,4.5,0.03,16.45,0.23,3.88,0.3,13,0.07,0.24
2022,dates,132.86,594.96,111.95,Balochistan,13.04,3.19,7.78,0.19,26.2,0.19,14.2,0.1,2.53,0.12,29,0.15,0.15
2001,grapes,30.89,50.3,40.71,Balochistan,11.54,-0.65,5.28,0.09,4.5,0.03,16.51,0.24,2.94,0.17,14,0.07,0.13
2001,grapes,30.89,50.3,40.71,Balochistan,14.79,2.7,8.71,0.22,12.6,0.09,18.63,0.36,3.62,0.26,37,0.19,0.23
2001,grapes,30.89,50.3,40.71,Balochistan,19.95,6.33,13.71,0.39,6.7,0.05,23.1,0.62,5.15,0.47,21,0.11,0.38
2001,grapes,30.89,50.3,40.71,Balochistan,27.95,13.93,21.79,0.68,5.1,0.04,26.65,0.82,7.04,0.73,10,0.05,0.57
2001,grapes,30.89,50.3,40.71,Balochistan,34.41,19.88,28.23,0.91,0.0,0.0,29.54,0.99,8.77,0.96,0,0.0,0.72
2001,grapes,30.89,50.3,40.71,Balochistan,34.98,21.01,28.87,0.94,3.3,0.02,28.97,0.96,8.58,0.93,2,0.01,0.71
2001,grapes,30.89,50.3,40.71,Balochistan,34.44,21.83,28.54,0.94,14.2,0.1,25.82,0.77,7.47,0.78,20,0.1,0.65
2001,grapes,30.89,50.3,40.71,Balochistan,33.41,19.95,27.39,0.89,0.2,0.0,25.88,0.78,7.3,0.76,1,0.01,0.61
2001,grapes,30.89,50.3,40.71,Balochistan,29.89,15.4,23.38,0.74,0.0,0.0,24.24,0.68,6.72,0.68,0,0.0,0.52
2001,grapes,30.89,50.3,40.71,Balochistan,26.11,11.72,19.23,0.6,0.0,0.0,20.88,0.49,5.52,0.52,0,0.0,0.4
2001,grapes,30.89,50.3,40.71,Balochistan,19.99,6.2,13.24,0.38,0.0,0.0,17.26,0.28,4.05,0.32,0,0.0,0.24
2001,grapes,30.89,50.3,40.71,Balochistan,16.76,4.94,10.79,0.29,0.6,0.0,14.59,0.13,2.95,0.17,3,0.02,0.15
2002,grapes,30.89,49.5,40.06,Balochistan,12.4,0.25,6.43,0.13,8.7,0.06,15.76,0.19,2.76,0.15,8,0.04,0.13
2002,grapes,30.89,49.5,40.06,Balochistan,14.87,2.55,8.93,0.22,9.8,0.07,18.9,0.37,3.7,0.28,30,0.15,0.24
2002,grapes,30.89,49.5,40.06,Balochistan,20.82,7.03,14.41,0.41,10.2,0.07,23.23,0.62,5.3,0.49,17,0.09,0.4
2002,grapes,30.89,49.5,40.06,Balochistan,27.36,13.52,21.3,0.66,2.4,0.02,27.3,0.86,7.37,0.77,5,0.03,0.58
